uuid;quantity;unit;name;category
0f6117099c5fb8356d62;250;g;corn;Dry
32010bd86b84dee27a6c;200;g;flour;Dry
202ae5a14e53772af2a6;500;g;potatoes;Vegetable
15b882b5e7589eb10aab;1;bunch;coriander;Herb and Spice
91696ebacc6c4ddfd3b4;2;;bay leaf;Herb and Spice
7b4a75c7a63924bacb2a;2;;chili;Vegetable
0412d199f71146f42257;100;g;peas;Dry
31ba495e2804d81a76db;1;clove;garlic;Herb and Spice
3e7d26c4653d6de4140d;2;clove;garlic;Herb and Spice
2aa986ba97ac6c0ba09f;8;clove;garlic;Herb and Spice
5f4db89807d5d1f23946;4;clove;garlic;Herb and Spice
86073e779a756565efb9;3;clove;garlic;Herb and Spice
d6727f46fef9807326a2;2;clove;garlic;Herb and Spice
2ca0b7790c3238d9f9a3;4;clove;garlic;Herb and Spice
2aa986ba97ac6c0ba09f;50;g;ginger;Herb and Spice
32010bd86b84dee27a6c;75;g;cheddar;Dairy
598fccc8ab06e9a83389;1;;nutmeg;Herb and Spice
91696ebacc6c4ddfd3b4;1;tbsp;mustard;Vegetable
2ca0b7790c3238d9f9a3;450;ml;vegetable stock;Vegetable
0f6117099c5fb8356d62;50;g;chili;Vegetable
15b882b5e7589eb10aab;1;;lemon;Fruit
0412d199f71146f42257;1;;potatoes;Vegetable
5f4db89807d5d1f23946;1;l;chicken stock;Meat
15b882b5e7589eb10aab;1;;avocado;Fruit
0f6117099c5fb8356d62;4;;eggs;Meat
3e7d26c4653d6de4140d;1;;onion;Vegetable
15b882b5e7589eb10aab;1;;onion;Vegetable
d6727f46fef9807326a2;1;;onion;Vegetable
de4fd04b5b2a6b3ad7bd;3;g;sage;Herb and Spice
15b882b5e7589eb10aab;4;tbsp;soured cream;Dairy
3b4a5a7efce616b9c720;2;;corn;Dry
7b4a75c7a63924bacb2a;1;;lemon;Fruit
3e7d26c4653d6de4140d;1;;lime;Fruit
6944a360615d3b68389a;1;;lime;Fruit
d6727f46fef9807326a2;1;;lime;Fruit
4a98aa675da5bb5e445a;140;g;cheddar;Dairy
202ae5a14e53772af2a6;200;g;cheddar;Dairy
de519abd9941bdff93c8;225;g;cheddar;Dairy
5e08887a47fcf4a5b68f;100;g;cheddar;Dairy
edb04312c7426eb32fe9;75;g;cheddar;Dairy
0f6117099c5fb8356d62;200;g;cheddar;Dairy
de4fd04b5b2a6b3ad7bd;50;g;cheddar;Dairy
edb04312c7426eb32fe9;2;;courgette;Vegetable
de519abd9941bdff93c8;1;;eggs;Meat
86073e779a756565efb9;1;;onion;Vegetable
32010bd86b84dee27a6c;150;ml;milk;Dairy
91696ebacc6c4ddfd3b4;425;ml;milk;Dairy
747c44e9b1a166711116;140;g;cheddar;Dairy
ffc9de576eb8ce1deb32;500;g;potatoes;Vegetable
91696ebacc6c4ddfd3b4;10;g;nutmeg;Herb and Spice
6b44db6764041db8a381;6;;lime;Fruit
5f4db89807d5d1f23946;1;;onion;Vegetable
31ba495e2804d81a76db;1;;onion;Vegetable
b75f44023b45c1d6a82e;1;;onion;Vegetable
2ca0b7790c3238d9f9a3;1;;onion;Vegetable
6a273fc5bda281a1050d;1;;onion;Vegetable
202ae5a14e53772af2a6;3;;onion;Vegetable
d6727f46fef9807326a2;1;;pepper;Condiment
0412d199f71146f42257;300;g;cheddar;Dairy
2ca0b7790c3238d9f9a3;2;tbsp;pepper;Condiment
6944a360615d3b68389a;34;g;pepper;Condiment
15b882b5e7589eb10aab;200;g;chorizo;Meat
2ca0b7790c3238d9f9a3;10;g;pepper;Condiment
0412d199f71146f42257;75;g;flour;Dry
0f6117099c5fb8356d62;100;g;flour;Dry
de519abd9941bdff93c8;100;g;flour;Dry
e23a94d2d97032cbae31;175;g;flour;Dry
4a98aa675da5bb5e445a;280;g;flour;Dry
0412d199f71146f42257;170;g;yogurt;Dairy
edb04312c7426eb32fe9;284;ml;buttermilk;Dairy
4a98aa675da5bb5e445a;284;ml;cream;Dairy
91696ebacc6c4ddfd3b4;142;ml;cream;Dairy
31ba495e2804d81a76db;800;g;potatoes;Vegetable
598fccc8ab06e9a83389;500;g;potatoes;Vegetable
ee73890b0f9fee414386;250;g;cherry tomatoes;Fruit
6a273fc5bda281a1050d;140;g;quinoa;Dry
3e7d26c4653d6de4140d;10;g;chili;Vegetable
ee73890b0f9fee414386;10;g;chili;Vegetable
ee73890b0f9fee414386;1;;onion;Vegetable
3e7d26c4653d6de4140d;1;;pepper;Condiment
6a273fc5bda281a1050d;2;;pepper;Condiment
15b882b5e7589eb10aab;2;;pepper;Condiment
ffc9de576eb8ce1deb32;7;g;yeast;Vegetable
747c44e9b1a166711116;35;g;paprika;Herb and Spice
202ae5a14e53772af2a6;4;g;sage;Herb and Spice
202ae5a14e53772af2a6;10;g;sage;Herb and Spice
6b44db6764041db8a381;10;g;tabasco;condiment
3b4a5a7efce616b9c720;350;g;flour;Dry
5e08887a47fcf4a5b68f;225;g;flour;Dry
edb04312c7426eb32fe9;400;g;flour;Dry
0412d199f71146f42257;850;ml;milk;Dairy
3b4a5a7efce616b9c720;175;ml;milk;Dairy
6a273fc5bda281a1050d;4;;chicken breasts;Meat
86073e779a756565efb9;4;;chicken breasts;Meat
6944a360615d3b68389a;12;g;cheese;Dairy
0f6117099c5fb8356d62;50;g;buttermilk;Dairy
0412d199f71146f42257;500;g;leek;Vegetable
3e7d26c4653d6de4140d;1;;avocado;Fruit
6944a360615d3b68389a;1;clove;garlic;Herb and Spice
4a98aa675da5bb5e445a;500;g;onion;Vegetable
91696ebacc6c4ddfd3b4;1;;onion;Vegetable
86073e779a756565efb9;1;;onion;Vegetable
598fccc8ab06e9a83389;20;g;onion;Vegetable
2aa986ba97ac6c0ba09f;4;kg;beef;Meat
202ae5a14e53772af2a6;2;;lemon;Fruit
ffc9de576eb8ce1deb32;85;g;cheddar;Dairy
e23a94d2d97032cbae31;85;g;cheddar;Dairy
ffc9de576eb8ce1deb32;500;g;flour;Dry
b75f44023b45c1d6a82e;750;g;potatoes;Vegetable
202ae5a14e53772af2a6;1;tbsp;butter;Dairy
91696ebacc6c4ddfd3b4;4;tbsp;butter;Dairy
2aa986ba97ac6c0ba09f;4;tbsp;chipotle paste;Herb and Spice
6a273fc5bda281a1050d;3;tbsp;chipotle paste;Herb and Spice
b75f44023b45c1d6a82e;1;tbsp;chipotle paste;Herb and Spice
edb04312c7426eb32fe9;1;tbsp;honey;Bakery
e23a94d2d97032cbae31;4;tbsp;soured cream;Dairy
e23a94d2d97032cbae31;2;tbsp;mustard;Vegetable
2aa986ba97ac6c0ba09f;1;tbsp;oregano;Herb and Spice
5e08887a47fcf4a5b68f;1;tbsp;sage;Herb and Spice
0f6117099c5fb8356d62;1;tbsp;caster sugar;Bakery
2aa986ba97ac6c0ba09f;1;tbsp;cumin;Herb and Spice
de4fd04b5b2a6b3ad7bd;1;tbsp;mayonnaise;Condiment
31ba495e2804d81a76db;1;tbsp;olive oil;Condiment
7b4a75c7a63924bacb2a;2;tbsp;olive oil;Condiment
6a273fc5bda281a1050d;1;tbsp;olive oil;Condiment
15b882b5e7589eb10aab;1;tbsp;olive oil;Condiment
5f4db89807d5d1f23946;2;tbsp;olive oil;Condiment
2ca0b7790c3238d9f9a3;2;tbsp;olive oil;Condiment
de4fd04b5b2a6b3ad7bd;1;tbsp;olive oil;Condiment
ffc9de576eb8ce1deb32;2;tbsp;olive oil;Condiment
91696ebacc6c4ddfd3b4;7;tbsp;flour;Dry
2aa986ba97ac6c0ba09f;1;tbsp;flour;Dry
6b44db6764041db8a381;4;tbsp;salt;Condiment
6a273fc5bda281a1050d;1;tbsp;sugar;Bakery
2ca0b7790c3238d9f9a3;1;tbsp;tomato sauce;Canned Goods
86073e779a756565efb9;1;tbsp;sunflower oil;Condiment
b75f44023b45c1d6a82e;1;tbsp;sunflower oil;Condiment
dde21de18e237baabd12;1;tbsp;mustard;Vegetable
de4fd04b5b2a6b3ad7bd;45;g;chorizo;Meat
dde21de18e237baabd12;10;g;thyme;Herb and Spice
ffc9de576eb8ce1deb32;10;g;thyme;Herb and Spice
3b4a5a7efce616b9c720;10;g;thyme;Herb and Spice
e23a94d2d97032cbae31;10;g;thyme;Herb and Spice
2aa986ba97ac6c0ba09f;1;tsp;sunflower oil;Condiment
3b4a5a7efce616b9c720;1;tsp;baking powder;Bakery
0f6117099c5fb8356d62;2;tsp;baking powder;Bakery
edb04312c7426eb32fe9;1;tsp;baking powder;Bakery
0f6117099c5fb8356d62;1;tsp;baking powder;Bakery
31ba495e2804d81a76db;1;tsp;pepper;Condiment
6944a360615d3b68389a;1;tsp;chipotle paste;Herb and Spice
86073e779a756565efb9;1;tsp;chipotle paste;Herb and Spice
7b4a75c7a63924bacb2a;1;bunch;coriander;Herb and Spice
31ba495e2804d81a76db;1;tsp;cumin;Herb and Spice
ee73890b0f9fee414386;1;tsp;cumin;Herb and Spice
d6727f46fef9807326a2;1;tsp;cumin;Herb and Spice
2ca0b7790c3238d9f9a3;1;tsp;cumin;Herb and Spice
86073e779a756565efb9;1;tsp;caster sugar;Bakery
15b882b5e7589eb10aab;2;tsp;cumin;Herb and Spice
0412d199f71146f42257;2;tsp;mustard;Vegetable
3b4a5a7efce616b9c720;2;tsp;mustard;Vegetable
5e08887a47fcf4a5b68f;1;tsp;mustard;Vegetable
7b4a75c7a63924bacb2a;1;;lime;Fruit
3b4a5a7efce616b9c720;1;tsp;paprika;Herb and Spice
2aa986ba97ac6c0ba09f;2;tsp;cinnamon;Herb and Spice
d6727f46fef9807326a2;1;tsp;coriander;Herb and Spice
3e7d26c4653d6de4140d;1;tsp;coriander;Herb and Spice
3e7d26c4653d6de4140d;1;tsp;cumin;Herb and Spice
5f4db89807d5d1f23946;1;tsp;cumin;Herb and Spice
31ba495e2804d81a76db;1;;chili;Vegetable
d6727f46fef9807326a2;2;tsp;chili;Vegetable
3e7d26c4653d6de4140d;2;tsp;chili;Vegetable
7b4a75c7a63924bacb2a;1;tsp;caster sugar;Bakery
31ba495e2804d81a76db;1;tsp;paprika;Herb and Spice
7b4a75c7a63924bacb2a;1;tsp;paprika;Herb and Spice
d6727f46fef9807326a2;1;tsp;sunflower oil;Condiment
3e7d26c4653d6de4140d;2;tsp;sunflower oil;Condiment
d6727f46fef9807326a2;1;tsp;vegetable stock;Vegetable
3e7d26c4653d6de4140d;1;tsp;vegetable stock;Vegetable
0412d199f71146f42257;1;tsp;mustard;Vegetable
7b4a75c7a63924bacb2a;6;clove;garlic;Herb and Spice
b75f44023b45c1d6a82e;1;tbsp;vegetable stock;Vegetable
598fccc8ab06e9a83389;2;tbsp;vegetable stock;Vegetable
2aa986ba97ac6c0ba09f;4;tbsp;onion;Vegetable
d6727f46fef9807326a2;100;g;penne;Dry
15b882b5e7589eb10aab;300;g;beans;Dry
6a273fc5bda281a1050d;400;g;beans;Dry
747c44e9b1a166711116;400;g;beans;Dry
2aa986ba97ac6c0ba09f;400;g;tomato sauce;Canned Goods
6a273fc5bda281a1050d;400;g;tomato sauce;Canned Goods
747c44e9b1a166711116;400;g;tomato sauce;Canned Goods
ee73890b0f9fee414386;400;g;beans;Dry
15b882b5e7589eb10aab;400;g;tomato;Vegetable
2aa986ba97ac6c0ba09f;400;g;beans;Dry
4db75eac69d1124d0df3;2;tbsp;red peppers
4db75eac69d1124d0df3;5;tbsp;sundried tomatoes, in olive oil
4db75eac69d1124d0df3;0;handful;good-quality olives Olive ol-liv Widely grown all over the Mediterranean, where they've been cultivated since biblical times…
4db75eac69d1124d0df3;85;g;can anchovy, in oil Anchovy ann-choe-veeSilver, slender salty little fish found mainly around the Black Sea and the Pacific and Atlantic…
4db75eac69d1124d0df3;0;small;bunch basil, leaves torn Basil ba-zilMost closely associated with Mediterranean cooking but also very prevalent in Asian food, the…
4db75eac69d1124d0df3;2;tbsp;x 125g balls buffalo mozzarella, drained and halved
4db75eac69d1124d0df3;0;balsamic;vinegar Balsamic vinegar bal-sam-ick vin-ee-gahTrue Balsamic vinegar is an artisan product from Modena, in Emilia Romagna, Italy, and is made…
4db75eac69d1124d0df3;0;selection;of antipasti
76b36865a2a1f289937f;140;g;white crabmeat
76b36865a2a1f289937f;1;tbsp;orange, peeled, segmented and juices kept Orange or-ange One of the best-known citrus fruits, oranges aren't necessarily orange - some varieties are…
76b36865a2a1f289937f;1;tbsp;tsp each chopped chives and dill
76b36865a2a1f289937f;2;tbsp;tsp mayonnaise
76b36865a2a1f289937f;1;tbsp;grapefruit, peeled and segmented Grapefruit grape-frootNamed for the fact that the fruits grow in grape-like bunches, grapefruits are the largest…
76b36865a2a1f289937f;0;good;handful mixed baby salad leaves
76b36865a2a1f289937f;0;a;few slices of soda bread or toasted sourdough, to serve
76b36865a2a1f289937f;2;tbsp;tbsp Chardonnay vinegar (buy from Italian delis, or just use a regular white wine vinegar)
76b36865a2a1f289937f;1;tbsp;tsp Dijon mustard
76b36865a2a1f289937f;1;tbsp;tsp sugar Sugar shuh-gaHoney and syrups made from concentrated fruit juice were the earliest known sweeteners. Today,…
76b36865a2a1f289937f;5;tbsp;tbsp olive oil Olive oil ol-iv oylProbably the most widely-used oil in cooking, olive oil is pressed from fresh olives. It's…
806207e9e1d8ac85f24e;0;½;small red onion, finely chopped
806207e9e1d8ac85f24e;8;tbsp;medium tomatoes (about 500g), coarsely chopped and drained
806207e9e1d8ac85f24e;23;-;garlic cloves, crushed
806207e9e1d8ac85f24e;68;-;leaves of fresh basil, finely chopped Basil ba-zilMost closely associated with Mediterranean cooking but also very prevalent in Asian food, the…
806207e9e1d8ac85f24e;30;ml;balsamic vinegar Balsamic vinegar bal-sam-ick vin-ee-gahTrue Balsamic vinegar is an artisan product from Modena, in Emilia Romagna, Italy, and is made…
806207e9e1d8ac85f24e;6080;-ml;extra virgin olive oil
806207e9e1d8ac85f24e;1;tbsp;loaf crusty bread
a400e02b1f847036b53d;400;g;strong white bread flour
a400e02b1f847036b53d;1;tbsp;tsp fast-action dried yeast
a400e02b1f847036b53d;4;tbsp;tbsp olive oil, plus extra for greasing Olive oil ol-iv oylProbably the most widely-used oil in cooking, olive oil is pressed from fresh olives. It's…
a400e02b1f847036b53d;1;tbsp;tbsp flaky sea salt
a400e02b1f847036b53d;200;g;red grapes
a400e02b1f847036b53d;10;tbsp;rosemary sprigs, roughly chopped Rosemary rose-mar-eeRosemary's intense, fragrant aroma has traditionally been paired with lamb, chicken and game…
a400e02b1f847036b53d;0;goat's;cheese, to serve (optional)
22d176142cb988497e7b;1;tbsp;tbsp mayonnaise
22d176142cb988497e7b;2;tbsp;tbsp butter, softened Butter butt-errButter is a dairy product made from separating whole milk or cream into fat and…
22d176142cb988497e7b;1;tbsp;bunch of basil Basil ba-zilMost closely associated with Mediterranean cooking but also very prevalent in Asian food, the…
22d176142cb988497e7b;1;tbsp;small ciabatta
22d176142cb988497e7b;2;tbsp;tbsp grated parmesan (or vegetarian alternative) Parmesan parm-ee-zanParmesan is a straw-coloured hard cheese with a natural yellow rind and rich, fruity flavour. It…
22d176142cb988497e7b;2;tbsp;garlic cloves,crushed
5eb16d306a4ecd6aee25;3;tbsp;large carrots, roughly chopped Carrot ka-rotThe carrot, with its distinctive bright orange colour, is one of the most versatile root…
5eb16d306a4ecd6aee25;1;tbsp;large onion, roughly chopped Onion un-yunOnions are endlessly versatile and an essential ingredient in countless recipes. Native to Asia…
5eb16d306a4ecd6aee25;4;tbsp;celery sticks, roughly chopped Celery sell-er-eeA collection of long, thick, juicy stalks around a central, tender heart, celery ranges in…
5eb16d306a4ecd6aee25;1;tbsp;tbsp olive oil Olive oil ol-iv oylProbably the most widely-used oil in cooking, olive oil is pressed from fresh olives. It's…
5eb16d306a4ecd6aee25;2;tbsp;garlic cloves, crushed
5eb16d306a4ecd6aee25;2;tbsp;large potatoes, cut into small dice Potato po-tate-ohThe world's favourite root vegetable, the potato comes in innumerable varieties. A member of…
5eb16d306a4ecd6aee25;2;tbsp;tbsp tomato purée
5eb16d306a4ecd6aee25;2;l;vegetable stock
5eb16d306a4ecd6aee25;400;g;can chopped tomatoes
5eb16d306a4ecd6aee25;400;g;can butter or cannellini beans Cannellini bean can-a-leen-ee beenSlightly kidney-shaped with squarish ends, cannellini beans are from Italy and are creamy white…
5eb16d306a4ecd6aee25;140;g;spaghetti, snapped into short lengths
5eb16d306a4ecd6aee25;0;½;head Savoy cabbage, shredded
5eb16d306a4ecd6aee25;0;crusty;bread, to serve
99734819eaeb59e8d748;200;g;'00' flour, plus extra for dusting
99734819eaeb59e8d748;100;g;semolina flour or fine semolina
99734819eaeb59e8d748;0;olive;oil, for brushing Olive oil ol-iv oylProbably the most widely-used oil in cooking, olive oil is pressed from fresh olives. It's…
99734819eaeb59e8d748;8;tbsp;slices wild garlic butter (see recipe in Goes well with), to serve
99734819eaeb59e8d748;0;flaky;sea salt, to serve
85d012d899a16d879013;2;tbsp;radicchio heads, sliced through the core into wedges Radicchio rah-dee-chee-oAn Italian relative of chicory, radicchio is a forced crop and has distinctive red and white…
85d012d899a16d879013;2;tbsp;tbsp olive oil, plus extra to serve Olive oil ol-iv oylProbably the most widely-used oil in cooking, olive oil is pressed from fresh olives. It's…
85d012d899a16d879013;1;tbsp;tbsp balsamic vinegar, plus extra to serve Balsamic vinegar bal-sam-ick vin-ee-gahTrue Balsamic vinegar is an artisan product from Modena, in Emilia Romagna, Italy, and is made…
85d012d899a16d879013;2;tbsp;tbsp thyme leaves
85d012d899a16d879013;50;g;fontina, shaved or finely sliced FontinaMade in Italy's Val d'Aosta by a number of different cooperatives, fontina is a cow'…
1ef6b05701b4dccba3a6;4;tbsp;slices prosciutto Prosciutto proh-shoo-toeProsciutto is a sweet, delicate ham intended to be eaten raw. The word 'prosciutto' is…
1ef6b05701b4dccba3a6;100;g;peas, fresh or frozen Peas p-eesA type of legume, peas grow inside long, plump pods. As is the case with all types of legume,…
1ef6b05701b4dccba3a6;1;tbsp;ball buffalo mozzarella, torn into large pieces
1ef6b05701b4dccba3a6;0;½;juice orange Orange or-ange One of the best-known citrus fruits, oranges aren't necessarily orange - some varieties are…
1ef6b05701b4dccba3a6;1;tbsp;tbsp olive oil Olive oil ol-iv oylProbably the most widely-used oil in cooking, olive oil is pressed from fresh olives. It's…
1ef6b05701b4dccba3a6;0;small;handful mint, leaves finely chopped, plus extra small leaves to serve Mint mi-ntThere are several types of mint, each with its own subtle difference in flavour and appearance.…
15f3a3e0b9f992e9b823;350;g;good-quality ricotta (we used Galbani) Ricotta ree-cot-aRicotta is an Italian cheese made from whey and traditionally a by-product of…
15f3a3e0b9f992e9b823;25;g;parmesan (or vegetarian alternative), finely grated, plus extra to serve Parmesan parm-ee-zanParmesan is a straw-coloured hard cheese with a natural yellow rind and rich, fruity flavour. It…
15f3a3e0b9f992e9b823;1;tbsp;egg yolk
15f3a3e0b9f992e9b823;0;grated;nutmeg Nutmeg nut-megOne of the most useful of spices for both sweet and savoury…
15f3a3e0b9f992e9b823;225;g;fine semolina or semolina flour Semolina sem-oh-leen-ahSemolina flour is pale-yellow in colour, high in gluten and used for traditionally made pasta,…
15f3a3e0b9f992e9b823;50;g;butter Butter butt-errButter is a dairy product made from separating whole milk or cream into fat and…
15f3a3e0b9f992e9b823;16;tbsp;small sage leaves
15f3a3e0b9f992e9b823;1;tbsp;heaped tbsp pine nuts, toasted
15f3a3e0b9f992e9b823;0;rocket;& red onion salad, with balsamic dressing, to serve
612d3fbad49ea9ccc3c6;3;tbsp;tbsp olive oil Olive oil ol-iv oylProbably the most widely-used oil in cooking, olive oil is pressed from fresh olives. It's…
612d3fbad49ea9ccc3c6;3;tbsp;celery sticks, chopped Celery sell-er-eeA collection of long, thick, juicy stalks around a central, tender heart, celery ranges in…
612d3fbad49ea9ccc3c6;2;tbsp;small carrots, chopped Carrot ka-rotThe carrot, with its distinctive bright orange colour, is one of the most versatile root…
612d3fbad49ea9ccc3c6;1;tbsp;red onion, finely chopped
612d3fbad49ea9ccc3c6;2;tbsp;garlic cloves, finely chopped
612d3fbad49ea9ccc3c6;2;tbsp;tsp thyme leaves, plus extra to serve
612d3fbad49ea9ccc3c6;50;g;dried porcini mushrooms
612d3fbad49ea9ccc3c6;225;g;plum tomatoes, deseeded and chopped
612d3fbad49ea9ccc3c6;850;ml;chicken stock
612d3fbad49ea9ccc3c6;2;tbsp;tbsp chopped parsley Parsley par-sleeOne of the most ubiquitous herbs in British cookery, parsley is also popular in European and…
612d3fbad49ea9ccc3c6;3;tbsp;slices good crusty bread, toasted and torn into chunks
612d3fbad49ea9ccc3c6;6;tbsp;eggs Egg eggThe ultimate convenience food, eggs are powerhouses of nutrition packed with protein and a…
a2f6240a66ab428e6d61;4505001618;-ml/-fl;oz chicken or vegetable stock, more if needed Turkey terk-eeWhile it's the traditional Christmas bird, turkey is good to eat all year round, though…
a2f6240a66ab428e6d61;85;g;butter Butter butt-errButter is a dairy product made from separating whole milk or cream into fat and…
a2f6240a66ab428e6d61;1;tbsp;medium onion, chopped Onion un-yunOnions are endlessly versatile and an essential ingredient in countless recipes. Native to Asia…
a2f6240a66ab428e6d61;200;g;round grain risotto rice, such as arborio or carnaroli Risotto riceTo create an authentic creamy Italian risotto, the use of specialist rice is imperative. It…
a2f6240a66ab428e6d61;500;ml;red wine, a merlot is ideal
a2f6240a66ab428e6d61;0;grated;parmesan (or vegetarian alternative), to serve Parmesan parm-ee-zanParmesan is a straw-coloured hard cheese with a natural yellow rind and rich, fruity flavour. It…
d349ee79cf6c1810757e;2;tbsp;x 70g packets bresaola (or prosciutto)
d349ee79cf6c1810757e;50;g;bag rocket, wild or not Rocket roh-ketRocket is a very 'English' leaf, and has been used in salads since Elizabethan times. It…
d349ee79cf6c1810757e;2;tbsp;tsp balsamic vinegar Balsamic vinegar bal-sam-ick vin-ee-gahTrue Balsamic vinegar is an artisan product from Modena, in Emilia Romagna, Italy, and is made…
d349ee79cf6c1810757e;12;tbsp;antipasti artichokes hearts
d349ee79cf6c1810757e;50;g;parmesan shavings, bought or shave your own Parmesan parm-ee-zanParmesan is a straw-coloured hard cheese with a natural yellow rind and rich, fruity flavour. It…
d349ee79cf6c1810757e;0;virgin;or extra-virgin olive oil for drizzling
208caa78fd6389d3f7d6;2;tbsp;bunches radishes (about 400g, with a few leaves if you have them) Radish rad-ishThe root of a member of the mustard family, radishes have a peppery flavour and a crisp, crunchy…
208caa78fd6389d3f7d6;2;tbsp;anchovies in oil, drained Anchovy ann-choe-veeSilver, slender salty little fish found mainly around the Black Sea and the Pacific and Atlantic…
208caa78fd6389d3f7d6;0;large;handful parsley Parsley par-sleeOne of the most ubiquitous herbs in British cookery, parsley is also popular in European and…
208caa78fd6389d3f7d6;0;small;handful mint leaves Mint mi-ntThere are several types of mint, each with its own subtle difference in flavour and appearance.…
208caa78fd6389d3f7d6;1;tbsp;tbsp caper Capers kay-perCapers are the small flower buds of the Capparis shrub that grows in the Mediterranean. As they…
208caa78fd6389d3f7d6;3;tbsp;tbsp good-quality olive oil, plus extra for drizzling Olive oil ol-iv oylProbably the most widely-used oil in cooking, olive oil is pressed from fresh olives. It's…
208caa78fd6389d3f7d6;1;tbsp;tsp Dijon mustard
208caa78fd6389d3f7d6;1;tbsp;tbsp red wine vinegar
09b214104c84283f8cb2;200;g;linguine or spaghetti
09b214104c84283f8cb2;85;g;bag watercress Watercress wort-er-cressWith deep green leaves, and crisp, paler stems, watercress is related to mustard and is one of…
09b214104c84283f8cb2;1;tbsp;garlic clove, roughly chopped
09b214104c84283f8cb2;25;g;parmesan (or vegetarian alternative), half grated, half shaved Parmesan parm-ee-zanParmesan is a straw-coloured hard cheese with a natural yellow rind and rich, fruity flavour. It…
09b214104c84283f8cb2;50;g;toasted flaked almond
09b214104c84283f8cb2;4;tbsp;tbsp extra-virgin olive oil
09b214104c84283f8cb2;1;tbsp;tbsp lemon juice
09b214104c84283f8cb2;0;½;tsp sugar Sugar shuh-gaHoney and syrups made from concentrated fruit juice were the earliest known sweeteners. Today,…
3ead8112acd172c59779;50;g;fresh white breadcrumbs
3ead8112acd172c59779;4;tbsp;tbsp finely grated parmesan Parmesan parm-ee-zanParmesan is a straw-coloured hard cheese with a natural yellow rind and rich, fruity flavour. It…
3ead8112acd172c59779;500;g;pack lean minced beef
3ead8112acd172c59779;1;tbsp;onion, finely chopped Onion un-yunOnions are endlessly versatile and an essential ingredient in countless recipes. Native to Asia…
3ead8112acd172c59779;100;g;pancetta, chopped Pancetta pan-chet-ahPancetta is Italian cured pork belly - the equivalent of streaky bacon. It has a deep, strong,…
3ead8112acd172c59779;1;tbsp;garlic clove, chopped
3ead8112acd172c59779;1;tbsp;egg, beaten Egg eggThe ultimate convenience food, eggs are powerhouses of nutrition packed with protein and a…
3ead8112acd172c59779;1;tbsp;tsp tomato purée
666995576ae7c8be50c7;800;g;(or 2 x 400g) bloomer loaf
666995576ae7c8be50c7;0;olive;oil, for drizzling Olive oil ol-iv oylProbably the most widely-used oil in cooking, olive oil is pressed from fresh olives. It's…
666995576ae7c8be50c7;2;tbsp;tbsp sundried tomato paste
666995576ae7c8be50c7;200;g;provolone cheese, sliced (if you can't find this, just use 2 balls of mozzarella instead of 1)
666995576ae7c8be50c7;140;g;your favourite sliced ham
666995576ae7c8be50c7;0;selection;of favourite pizza toppings, such as olives, antipasti peppers, artichokes or aubergine slices
666995576ae7c8be50c7;1;tbsp;ball mozzarella, sliced
666995576ae7c8be50c7;0;crisps,;small gherkins and cocktail pickled onions, to serve
d14edc387bdd1ac463a1;250;g;penne
d14edc387bdd1ac463a1;300;g;broccoli, cut into large florets Broccoli brok-o-leeLike cabbage and cauliflower, broccoli is a brassica and is sometimes known by its Italian name…
d14edc387bdd1ac463a1;25;g;butter Butter butt-errButter is a dairy product made from separating whole milk or cream into fat and…
d14edc387bdd1ac463a1;25;g;plain flour
d14edc387bdd1ac463a1;600;ml;milk Milk mill-kOne of the most widely used ingredients, milk is often referred to as a 'complete' food…
d14edc387bdd1ac463a1;100;g;mascarpone
d14edc387bdd1ac463a1;8;tbsp;sundried tomatoes (preserved in olive oil), drained and thickly sliced
d14edc387bdd1ac463a1;2;tbsp;tbsp small capers (optional) rinsed to remove excess salt or vinegar Capers kay-perCapers are the small flower buds of the Capparis shrub that grows in the Mediterranean. As they…
d14edc387bdd1ac463a1;8;tbsp;anchovy fillets, halved (optional) Anchovy ann-choe-veeSilver, slender salty little fish found mainly around the Black Sea and the Pacific and Atlantic…
d14edc387bdd1ac463a1;10;tbsp;large fresh basil leaves, roughly torn Basil ba-zilMost closely associated with Mediterranean cooking but also very prevalent in Asian food, the…
d14edc387bdd1ac463a1;4;tbsp;fresh skinless salmon fillets Salmon sam-onWith its delicate, sweet flesh and wide availability, salmon is one of the most popular fish.…
d14edc387bdd1ac463a1;50;g;mature cheddar, finely grated Cheddar Ched-ahOnce cheddar was 'Cheddar', a large, hard-pressed barrel of cheese made by a particular…
f5a8b956994f4a68f90c;1;tbsp;onion, sliced Onion un-yunOnions are endlessly versatile and an essential ingredient in countless recipes. Native to Asia…
f5a8b956994f4a68f90c;1;tbsp;garlic clove, sliced Garlic gar-likPart of the lily, or alium, family, of which onions are also a member, garlic is one of the most…
f5a8b956994f4a68f90c;2;tbsp;tbsp olive oil Olive oil ol-iv oylProbably the most widely-used oil in cooking, olive oil is pressed from fresh olives. It's…
f5a8b956994f4a68f90c;300;g;pack beef stir-fry strips, or use beef steak, thinly sliced Beef bee-fThe classic choice of meat for a British Sunday roast. Beef is full of flavour, as…
f5a8b956994f4a68f90c;1;tbsp;yellow pepper, deseeded and thinly sliced
f5a8b956994f4a68f90c;400;g;can chopped tomato Tomato toe-mart-ohA member of the nightshade family (along with aubergines, peppers and chillies), tomatoes are in…
